"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"38","5","Black/Blue","BU Tempo","Spells","11","12","17","3.22","Hard Evidence, Crypt Rats, Desert, Liliana's Specter, Dimir Guildmage, Troll of Khazad-dûm, Mulldrifter, Snuff Out, Cradle of the Accursed, Dimir Aqueduct, Unearth, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Witch's Cottage, Striped Riverwinder, Capsize, Night's Whisper, Cavern Harpy, Serum Visionary, Ashes to Ashes, Candy Grapple, Tocasia's Dig Site, Stab Wound, Island, Island, Island, Island, Looter il-Kor, Mirrorshell Crab, Cast Down, Wither and Bloom, Pestilence, First-Sphere Gargantua, Tragic Slip","Mocking Sprite, Mist Raven, Ecstatic Awakener, Growth Spiral, Cindering Cutthroat, Tranquil Cove, Bonder's Ornament, Aether Poisoner, Prismatic Strands, Raven's Crime, Elite Vanguard, Carrier Thrall, Lys Alana Informant, Foreboding Landscape, Vampire Lacerator, Gift of Orzhova, Tortured Existence"
"38","6","Red","R Burn","Spells, Goblins","13","10","17","2.00","Fireslinger, Improvised Club, Clockwork Percussionist, Teetering Peaks, Porcelain Legionnaire, Frenzied Goblin, Wrangle, Wildfire Elemental, Goblin Surprise, Firebolt, Hissing Iguanar, Shock Brigade, Chain Lightning, Goblin Bushwhacker, Aether Chaser, Flame Slash, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Sparksmith, Skewer the Critics, Brimstone Volley, Fanatical Firebrand, Incinerate, Goblin Motivator, Mayhem Patrol","Rakdos Carnarium, Soltari Trooper, Scrapwork Mutt, Savannah Lions, Paradox Gardens, Boiling Rock Prison, Furnace Strider, Mana Tithe, Bloodwater Entity, Deftblade Elite, Izzet Charm, Spelleater Wolverine, Blightning, Body Dropper, Dauthi Slayer, Guttersnipe, Captured by Lagacs, Dog Umbra, Scholar of Combustion, Warship Scout, Perilous Myr"
"38","7","Black/White","BW Aristocrats","Creatures","17","6","17","2.70","Tithe Drinker, Gravedigger, Kingpin's Pet, Guardian of the Guildpact, Journey to Nowhere, Gray Merchant of Asphodel, Grim Bauble, Faceless Butcher, Scurrilous Sentry, Okiba Reckoner Raid, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Guildsworn Prowler, Pillory of the Sleepless, Disfigure, Tithing Blade, Loathsome Curator, Voracious Vermin, Syndic of Tithes, Carrion Feeder, Thorn of the Black Rose, Plains, Plains, Plains, Plains, Suture Priest, Palace Sentinels, Snarling Gorehound, Accursed Marauder, Quicksand","Clawing Torment, Pristine Talisman, Gixian Infiltrator, Putrid Goblin, Faith's Fetters, Village Rites, Mire Triton, Titan's Grave, Flayer Husk, Blood Aspirant, Candy Trail, Rhox Veteran, Chitin Gravestalker, Stormfront Pegasus, Gideon's Lawkeeper, Alabaster Host Intercessor, Diregraf Horde, Elite Interceptor, Unbounded Potential, Ardenvale Tactician, Petrify"
"38","8","Black/Blue","BU Tempo","Spells","8","15","17","3.39","Peregrine Drake, Lose Focus, Gitaxian Probe, Go for the Throat, Displace, Meeting of Minds, Vampire Sovereign, Serum Visions, Deep Analysis, Doom Blade, Treasure Cruise, Merfolk Looter, Haunted Fengraf, Moon-Circuit Hacker, Sinister Hideout, Pestermite, Condescend, Ghostly Flicker, Remove Soul, Dinrova Horror, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Tolarian Terror, Arms of Hadar, Mana Leak, Sword Coast Serpent, Impulse, Serpent's Pass","Escape Tunnel, Temperamental Oozewagg, Izzet Boilerworks, Contaminated Landscape, Mardu Skullhunter, Seething Landscape, Forum of Amity, Dread Return, Tuskeri Firewalker, Underworld Charger, Night Market, Planar Disruption, Vault Skirge, Focus Fire, Guardian Idol, Undying Malice, Momentary Blink, Spellbook Seeker, Perilous Landscape"
"39","1","Black/Green","BG Graveyard","Creatures","16","7","17","3.09","Champion of Dusan, Evolution Witness, Owlbear, Gravedigger, Golgari Rot Farm, Snuff Out, Dread Return, Jewel Thief, Mire Triton, Expanding Ooze, Scurrilous Sentry, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Yavimaya Elder, Blood Fountain, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Cast Down, Grapple with the Past, Snarling Gorehound, Malevolent Rumble, Accursed Marauder, First-Sphere Gargantua, Sakura-Tribe Elder, Tortured Existence, Mother Bear","Crypt Rats, Deceptive Landscape, Snakeskin Veil, Putrid Goblin, Mardu Skullhunter, Faith's Fetters, Abundant Harvest, Underworld Charger, Unwilling Ingredient, Vampire Sovereign, Horrific Assault, Guildsworn Prowler, Guardian Idol, Molten Gatekeeper, Carnophage, Bristling Backwoods, Eldrazi Repurposer, Carrier Thrall, You Meet in a Tavern, Conclave Naturalists, Kyoshi Village"
"39","2","Black/Blue","BU Tempo","Spells","11","12","17","3.09","Desert, Gitaxian Probe, Mulldrifter, Bone Picker, Gurmag Angler, Gray Merchant of Asphodel, Soul Manipulation, Unearth, Vendetta, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Serum Visions, Lórien Revealed, Moon-Circuit Hacker, Sinister Hideout, Tithing Blade, Serum Visionary, Condescend, Raven's Crime, Thorn of the Black Rose, Exclude, Remove Soul, Island, Island, Island, Island, Island, Island, Faerie Seer, Diregraf Horde, Pestilence, Shipwreck Dowser, Okiba-Gang Shinobi","Rakdos Carnarium, Clawing Torment, Kingpin's Pet, Tenth District Legionnaire, Village Rites, Ulamog's Crusher, Tempest Angler, Ominous Asylum, Blood Aspirant, Boros Garrison, Death Denied, Deranged Assistant, Momentary Blink, Blightning, Jhessian Thief, Dauthi Slayer, Leonin Bola, Plagued Rusalka, Twisted Landscape, Spellbook Seeker"
"39","3","Red/Blue","RU Spellslinger","Spells","9","14","17","2.39","Cloudkin Seer, Cryogen Relic, Mystic Sanctuary, Mechanozoa, Izzet Boilerworks, Lose Focus, Ninja of the Deep Hours, Firebrand Archer, Displace, Brainstorm, Weakstone's Subjugation, Consider, Man-o'-War, Opt, Firebolt, Pestermite, Eroded Canyon, Miscalculation, Izzet Charm, Burst Lightning, Preordain, Snap, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Eldrazi Skyspawner, Cruel Witness, Counterspell, Young Blue Dragon","Flesh Burrower, Branching Bolt, Pristine Talisman, Bountiful Landscape, Scrapwork Mutt, Coiling Oracle, Suburban Sanctuary, Candy Trail, Inspiring Paladin, Deftblade Elite, Rolling Thunder, Spelleater Wolverine, Plasma Bolt, Filigree Familiar, Voracious Varmint, Visionary's Dance, Seize Opportunity, Tranquil Landscape, Scholar of Combustion"
"39","4","White","W Weenie","Soldiers","15","8","17","2.30","Faerie Guidemother, Kor Skyfisher, Guardian of the Guildpact, Trapped in the Screen, Bonesplitter, Soltari Trooper, Salt Road Packbeast, You Hear Something on Watch, Raise the Alarm, Porcelain Legionnaire, Cathar Commando, Greatsword of Tyr, Search Party Captain, Mana Tithe, Tocasia's Dig Site, Ancestral Blade, Stormfront Pegasus, Elite Vanguard, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Novice Inspector, Palace Sentinels, Seeker of the Way, Ardenvale Tactician, Petrify","Escape Tunnel, Selesnya Sanctuary, Tithe Drinker, Temperamental Oozewagg, Dog Walker, Gixian Infiltrator, Wall of Roots, Flayer Husk, Witch's Cottage, Barbed Batterfist, Phantom Nomad, Skewer the Critics, Iron Apprentice, Scoured Barrens, Incinerate, Captured by Lagacs, Scorched Rusalka, Perilous Landscape, Eagles of the North, Borrowed Grace, Mayhem Patrol"
"39","5","Black/Blue","BU Tempo","Spells","7","16","17","2.74","Hard Evidence, Phantom Interference, Dimir Guildmage, Go for the Throat, Cradle of the Accursed, Unable to Scream, Grim Bauble, Faceless Butcher, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Capsize, Disfigure, Night's Whisper, Cavern Harpy, Basilisk Gate, Candy Grapple, Witness Protection, Stab Wound, Chitin Gravestalker, Ghostly Flicker, Island, Island, Island, Island, Island, Island, Island, Island, Island, Tolarian Terror, Arms of Hadar, Mana Leak, Mirrorshell Crab, Wither and Bloom, Murmuring Mystic, Serpent's Pass","Retrofitted Transmogrant, Prophetic Prism, Phantom Tiger, Desecrator Hag, Entourage of Trest, Seething Landscape, Spectacle Summit, Forum of Amity, Conduit Pylons, Night Market, Gruul Turf, Aether Poisoner, Syndic of Tithes, Fields of Strife, Orzhov Basilica, Foreboding Landscape, Vampire Lacerator, Gift of Orzhova, Perilous Myr"
"39","6","Red","R Burn","Spells, Goblins","14","9","17","2.17","Gnawing Crescendo, Raid Bombardment, Rimrock Knight, Burning-Tree Emissary, Witty Roastmaster, Clockwork Percussionist, Bogardan Dragonheart, Lightning Bolt, Goblin Surprise, Mogg War Marshal, Hissing Iguanar, Shock Brigade, Goblin Bushwhacker, Underworld Rage-Hound, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Sparksmith, Brimstone Volley, Fanatical Firebrand, Monastery Swiftspear, Galvanic Discharge, Lightning Strike, Beetleback Chief, Abrade","Fireslinger, Riling Dawnbreaker, Tuskeri Firewalker, Cindering Cutthroat, Okiba Reckoner Raid, Monstrous Emergence, Reckless Impulse, Sheltering Landscape, Wrangle, Wildfire Elemental, Shattered Landscape, Experiment One, Undying Malice, Voracious Vermin, Glimmerlight, Jade Guardian, Wrenn's Resolve, Fireball, Guttersnipe, Sylvan Might, Goblin Motivator, Brambleback Brute"
"39","7","Green","G Ramp","Enchantments, Elves","15","8","17","2.74","Utopia Sprawl, Colossal Dreadmask, Contagious Vorrac, Hickory Woodlot, Treetop Snarespinner, Priest of Titania, Elvish Mystic, Arbor Elf, Ram Through, Nyxborn Hydra, Llanowar Elves, Wild Growth, Sagu Wildling, Krosan Tusker, River Boa, Sprout Swarm, Rancor, Nest Invader, Annoyed Altisaur, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Tamiyo's Safekeeping, Urban Daggertooth, Fertile Ground, Writhing Chrysalis, Llanowar Visionary","Ponder, Simic Growth Chamber, Starbreach Whale, Peregrine Drake, Quandrix Campus, Azorius Chancery, Rubblebelt Maverick, Meeting of Minds, Treasure Cruise, Renegade Freighter, Bonder's Ornament, Striped Riverwinder, Furnace Strider, Vines of Vastwood, Quandrix Pledgemage, Archaeomancer, Pinnacle Kill-Ship, Nested Shambler, Into the Roil, Looter il-Kor, Impulse"
"39","8","White","W Weenie","Spells, Clerics","12","11","17","2.91","Custodi Squire, Aerie Auxiliary, Ephemerate, Heliod's Pilgrim, Judge's Familiar, Journey to Nowhere, Settle Beyond Reality, Blessed Hippogriff, Sunlance, Triplicate Spirits, Tranquil Cove, Savannah Lions, Planar Disruption, Focus Fire, Thraben Charm, Prismatic Strands, Rhox Veteran, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Oblivion Ring, Suture Priest, Thraben Inspector, Alabaster Host Intercessor, Inspiring Overseer, Battle Screech, Militia Bugler, Quicksand","Conduit Goblin, Vulshok Morningstar, Faithful Watchdog, Lyev Skyknight, Contaminated Landscape, Gods Willing, Teetering Peaks, Wolf Cove Villager, Boiling Rock Prison, Hooting Mandrills, Rally at the Hornburg, Cryoshatter, Ainok Bond-Kin, Doomed Traveler, Mutagenic Growth, Coalition Honor Guard, Mind Stone, Blastoderm, Dauntless Unity, Silver Drake"
"40","1","Blue","U Tempo","Spells","9","14","17","2.83","Ponder, Starbreach Whale, Mist Raven, Mystic Sanctuary, Lose Focus, Ninja of the Deep Hours, Brainstorm, Cradle of the Accursed, Weakstone's Subjugation, Consider, Serum Visions, Deep Analysis, Treasure Cruise, Man-o'-War, Serum Visionary, Condescend, Exclude, Preordain, Remove Soul, Repeal, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Seer, Tolarian Terror, Cruel Witness, Behold the Multiverse, Preening Champion, Quicksand","Oliphaunt, Judge's Familiar, Village Rites, Gray Merchant of Asphodel, Grim Bauble, Wolf Cove Villager, Tempest Angler, Vizier of Tumbling Sands, Shattered Landscape, Shardless Outlander, University Campus, Filigree Familiar, Eldrazi Skyspawner, Mutagenic Growth, Alabaster Host Intercessor, Leonin Bola, Vampire Lacerator, Perilous Landscape, Serpent's Pass"
"40","2","Green","G Counters","Druids","15","8","17","2.17","Evolution Witness, Faithful Watchdog, Snakeskin Veil, Priest of Titania, Arbor Elf, Jewel Thief, Horrific Assault, Nyxborn Hydra, Hooting Mandrills, Yavimaya Elder, Vines of Vastwood, Sprout Swarm, Werebear, Rancor, Nest Invader, Basking Broodscale, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Plains, Bushwhack, Sylvan Might, Urban Daggertooth, Sakura-Tribe Elder, Dog Umbra, Llanowar Visionary","Burning-Tree Emissary, Blessed Hippogriff, Expanding Ooze, Giant Growth, Planar Disruption, Wary Farmer, Dreg Mangler, Striped Riverwinder, Pillory of the Sleepless, Thraben Charm, Quandrix Pledgemage, Ainok Bond-Kin, Territorial Hammerskull, Dauthi Slayer, Coalition Honor Guard, Thraben Inspector, Tranquil Landscape, Elite Interceptor, Captured by Lagacs, Goblin Anarchomancer, Petrify, Silver Drake"
"40","3","Black/Red","BR Burn","Artifacts, Humans","15","8","17","1.65","Fireslinger, Desert, Improvised Club, Rimrock Knight, Tuskeri Firewalker, Clockwork Percussionist, Bogardan Dragonheart, Bonesplitter, Reckless Charge, Cindering Cutthroat, Teetering Peaks, Fireblade Artist, Swamp, Swamp, Reckless Impulse, Scrapwork Mutt, Flayer Husk, Vault Skirge, Witch's Cottage, Mogg War Marshal, Rally at the Hornburg, Basilisk Gate, Flame Slash, Jackal Pup, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Tocasia's Dig Site, Iron Apprentice, Fanatical Firebrand, Monastery Swiftspear, Scorched Rusalka, Galvanic Discharge","Escape Tunnel, Faerie Guidemother, Thriving Grubs, Unearth, Raise the Alarm, Tranquil Cove, Renegade Freighter, Cathar Commando, Voracious Vermin, Syndic of Tithes, Glimmerlight, Ashes to Ashes, Carrier Thrall, Body Dropper, Wither and Bloom, Plagued Rusalka, Kyoshi Village"
"40","4","Green/White","GW Counters","Green/White","15","8","17","2.96","Temperamental Oozewagg, Colossal Dreadmask, Armadillo Cloak, Phantom Tiger, Contagious Vorrac, Faith's Fetters, Ram Through, Llanowar Elves, Trumpeting Herd, Suburban Sanctuary, Greatsword of Tyr, Experiment One, River Boa, Rhox Veteran, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Stormfront Pegasus, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Palace Sentinels, Inspiring Overseer, Unbounded Potential, Bannerhide Krushok, Battle Screech, Miner's Guidewing, Militia Bugler, Sarulf's Packmate, Fortress Kin-Guard","Pristine Talisman, Desecrator Hag, Settle Beyond Reality, Bountiful Landscape, Conduit Pylons, Wall of Roots, Triplicate Spirits, Imperial Oath, You Hear Something on Watch, Serrated Arrows, Paradox Gardens, Search Party Captain, Doomed Traveler, Fields of Strife, Ancestral Blade, Gideon's Lawkeeper, You Meet in a Tavern, Visionary's Dance, Blastoderm, Snapping Voidcraw, Ardenvale Tactician"
"40","5","Green/Red","GR Value","Spells","11","12","17","3.13","Utopia Sprawl, Simic Growth Chamber, Champion of Dusan, Owlbear, Prophetic Prism, Branching Bolt, Quandrix Campus, Savage Mansion, Treetop Snarespinner, Abundant Harvest, Growth Spiral, Bonder's Ornament, Gruul Turf, Coiling Oracle, Wild Growth, Sagu Wildling, Rolling Thunder, Bristling Backwoods, Annoyed Altisaur, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Lys Alana Informant, Generous Ent, Tamiyo's Safekeeping, Conclave Naturalists, Grapple with the Past, Writhing Chrysalis, Malevolent Rumble, Pulse of Murasa","Custodi Squire, Cryogen Relic, Mechanozoa, Golgari Rot Farm, Rubblebelt Maverick, Riling Dawnbreaker, Gixian Infiltrator, Forum of Amity, Hidden Grotto, Sheltering Landscape, Ominous Asylum, Repulse, Capsize, Vermin Gorger, Grim Initiate, Carrion Feeder, Twisted Landscape"
"40","6","Red/White","RW Aggro","Spells, Goblins","13","10","17","2.65","Gnawing Crescendo, Aerie Auxiliary, Conduit Goblin, Dog Walker, Raid Bombardment, Witty Roastmaster, Salt Road Packbeast, Savannah Lions, Porcelain Legionnaire, Goblin Surprise, Shock Brigade, Chain Lightning, Goblin Bushwhacker, Molten Gatekeeper, Barbed Batterfist, Fireblast, Underworld Rage-Hound, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Wrenn's Resolve, Burst Lightning, Plains, Plains, Plains, Plains, Novice Inspector, Skewer the Critics, Abraded Bluffs, Beetleback Chief","Tithe Drinker, Ephemerate, Azorius Chancery, Trapped in the Screen, Meeting of Minds, Unable to Scream, Gods Willing, Undying Malice, Prismatic Strands, Mana Tithe, Deftblade Elite, Deranged Assistant, Momentary Blink, Mandibular Kite, Oblivion Ring, Suture Priest, Dauntless Unity, Gift of Orzhova, Goblin Motivator, Eagles of the North, Borrowed Grace"
"40","7","Black/Blue","BU Tempo","Spells","12","11","17","3.48","Crypt Rats, Liliana's Specter, Dimir Guildmage, Go for the Throat, Gurmag Angler, Snuff Out, Dread Return, Dimir Aqueduct, Vampire Sovereign, Vendetta, Faceless Butcher, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Lórien Revealed, Merfolk Looter, Resentful Revelation, Night's Whisper, Sinister Hideout, Tithing Blade, Thorn of the Black Rose, Dinrova Horror, Island, Island, Arms of Hadar, Mana Leak, Mirrorshell Crab, Accursed Marauder, First-Sphere Gargantua, Tragic Slip","Dauthi Horror, Clawing Torment, Peregrine Drake, Zephyr Winder, Putrid Leech, Gravedigger, Kingpin's Pet, Ecstatic Awakener, Putrid Goblin, Falkenrath Noble, Underworld Charger, Unwilling Ingredient, Scurrilous Sentry, Okiba Reckoner Raid, Aether Poisoner, Cryoshatter, Loathsome Curator, Blood Fountain, Scoured Barrens, Diregraf Horde"
"40","8","Red/Blue","RU Spellslinger","Spells, Humans","11","12","17","2.39","Hard Evidence, Cloudkin Seer, Phantom Interference, Frost Trickster, Izzet Boilerworks, Gitaxian Probe, Mulldrifter, Firebrand Archer, Opt, Firebolt, Moon-Circuit Hacker, Pestermite, Bloodwater Entity, Mountain, Mountain, Mountain, Mountain, Archaeomancer, Fireball, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Jhessian Thief, Into the Roil, Counterspell, Brimstone Volley, Incinerate, Murmuring Mystic, Scholar of Combustion, Impulse, Abrade","Retrofitted Transmogrant, Rakdos Carnarium, Vulshok Morningstar, Mardu Skullhunter, Seething Landscape, Night Market, Mire Triton, Titan's Grave, Wrangle, Cavern Harpy, Furnace Strider, Inspiring Paladin, Carnophage, Raven's Crime, Blightning, Orzhov Basilica, Ghostly Flicker, Sparksmith, Seize Opportunity, Snarling Gorehound, Spellbook Seeker"
"41","1","White","W Weenie","Soldiers","13","10","17","2.61","Kor Skyfisher, Aerie Auxiliary, Trapped in the Screen, Rally the Peasants, Triplicate Spirits, Soltari Trooper, Salt Road Packbeast, You Hear Something on Watch, Raise the Alarm, Savannah Lions, Planar Disruption, Porcelain Legionnaire, Cathar Commando, Haunted Fengraf, Thraben Charm, Greatsword of Tyr, Boros Garrison, Rhox Veteran, Elite Vanguard, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Mandibular Kite, Suture Priest, Abraded Bluffs, Thraben Inspector, Seeker of the Way, Battle Screech, Ardenvale Tactician","Conduit Goblin, Riling Dawnbreaker, Putrid Goblin, Tenth District Legionnaire, Imperial Oath, Scurrilous Sentry, Doom Blade, Focus Fire, Witherbloom Campus, Dreg Mangler, Syndic of Tithes, Doomed Traveler, Searing Spear, Phantom Nomad, Brimstone Volley, Perilous Landscape, Borrowed Grace, Galvanic Discharge, Lightning Strike"
"41","2","Red","R Burn","Spells","14","9","17","2.39","Desert, Rimrock Knight, Burning-Tree Emissary, Witty Roastmaster, Clockwork Percussionist, Bogardan Dragonheart, Bonesplitter, Reckless Impulse, Wrangle, Wildfire Elemental, Mogg War Marshal, Rally at the Hornburg, Goblin Bushwhacker, Ironhoof Boar, Molten Gatekeeper, Fireblast, Underworld Rage-Hound, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Plasma Bolt, Incinerate, Scorched Rusalka, Scholar of Combustion, Mayhem Patrol, Abrade","Dauthi Horror, Dog Walker, Zephyr Winder, Oliphaunt, Ardent Elementalist, Ninja of the Deep Hours, Unwilling Ingredient, Cindering Cutthroat, Vendetta, Blood Aspirant, Moon-Circuit Hacker, Bloodwater Entity, Dinrova Horror, Faerie Seer, Tolarian Terror, Iron Apprentice, Vampire Lacerator, Spellbook Seeker, Brambleback Brute, Perilous Myr, Sulfurous Blast"
"41","3","Red","R Burn","Spells, Humans","13","10","17","1.83","Fireslinger, Vulshok Morningstar, Dark-Dweller Oracle, Improvised Club, Tuskeri Firewalker, Lightning Bolt, Reckless Charge, Teetering Peaks, Fireblade Artist, Scrapwork Mutt, Ominous Asylum, Frenzied Goblin, Boiling Rock Prison, Goblin Surprise, Basilisk Gate, Aether Chaser, Flame Slash, Grim Initiate, Jackal Pup, Rolling Thunder, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Blightning, Fireball, Seize Opportunity, Fanatical Firebrand, Monastery Swiftspear, Goblin Motivator, Beetleback Chief","Izzet Boilerworks, Troll of Khazad-dûm, Gixian Infiltrator, Ecstatic Awakener, Seething Landscape, Go for the Throat, Soul Manipulation, Consider, Okiba Reckoner Raid, Serrated Arrows, Shattered Landscape, Carnophage, Scoured Barrens, Pulse of Murasa, Elite Interceptor, Kyoshi Village, Twisted Landscape, Silver Drake"
"41","4","Green","G Ramp","Green","14","9","17","2.87","Contagious Vorrac, Hickory Woodlot, Elvish Mystic, Horrific Assault, Monstrous Emergence, Llanowar Elves, Trumpeting Herd, Wild Growth, Hooting Mandrills, Yavimaya Elder, Krosan Tusker, Rancor, Nest Invader, Basking Broodscale, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Tamiyo's Safekeeping, Bushwhack, You Meet in a Tavern, Sylvan Might, Blastoderm, Bramble Wurm, Gnarlid Colony, Llanowar Visionary, Mother Bear","Gnawing Crescendo, Hard Evidence, Branching Bolt, Bountiful Landscape, Abundant Harvest, Falkenrath Noble, Conduit Pylons, Flayer Husk, Wary Farmer, Sinister Hideout, Cryoshatter, Undying Malice, Glimmerlight, Death Denied, Bristling Backwoods, Snap, Sparksmith, Foreboding Landscape, Mind Stone, Visionary's Dance, Goblin Anarchomancer"
"41","5","Green","G Ramp","Creatures","17","6","17","3.09","Flesh Burrower, Temperamental Oozewagg, Champion of Dusan, Evolution Witness, Colossal Dreadmask, Faithful Watchdog, Phantom Tiger, Rubblebelt Maverick, Treetop Snarespinner, Priest of Titania, Wall of Roots, Nyxborn Hydra, Winding Way, Ulamog's Crusher, Bonder's Ornament, Vines of Vastwood, Jade Guardian, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Urban Daggertooth, Grapple with the Past, Captured by Lagacs, Sakura-Tribe Elder","Escape Tunnel, Savage Mansion, Homestead Courage, Journey to Nowhere, Blessed Hippogriff, Spectacle Summit, Forum of Amity, Dread Return, Expanding Ooze, Wolf Cove Villager, Sheltering Landscape, Paradox Gardens, Ainok Bond-Kin, Voracious Vermin, Fields of Strife, Stormfront Pegasus, Jhessian Thief, Gideon's Lawkeeper, Cruel Witness, Tranquil Landscape, Unbounded Potential, Tragic Slip"
"41","6","Green/Blue","GU Ramp","Spells","9","14","17","2.91","Peregrine Drake, Mist Raven, Frost Trickster, Quandrix Campus, Mystic Sanctuary, Growth Spiral, Unable to Scream, Weakstone's Subjugation, Serum Visions, Deep Analysis, Lórien Revealed, Repulse, Opt, Capsize, Condescend, Preordain, Remove Soul, Repeal, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Looter il-Kor, Mirrorshell Crab, Malevolent Rumble, Sword Coast Serpent, Preening Champion, Snapping Voidcraw, Quicksand, Young Blue Dragon","Utopia Sprawl, Golgari Rot Farm, Snakeskin Veil, Entourage of Trest, Deluge Virtuoso, Night Market, Coiling Oracle, Vermin Gorger, Candy Trail, Werebear, Deranged Assistant, Raven's Crime, Blood Fountain, Lys Alana Informant, Filigree Familiar, Voracious Varmint, Coalition Honor Guard, Conclave Naturalists, Fertile Ground"
"41","7","Black","B Midrange","Spells","9","14","17","3.22","Gravedigger, Liliana's Specter, Gurmag Angler, Snuff Out, Dimir Aqueduct, Gray Merchant of Asphodel, Vampire Sovereign, Unearth, Faceless Butcher, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Resentful Revelation, Disfigure, Night's Whisper, Cavern Harpy, Tithing Blade, Ashes to Ashes, Candy Grapple, Stab Wound, Chitin Gravestalker, Arms of Hadar, Cast Down, Wither and Bloom, Pestilence, Okiba-Gang Shinobi, Tortured Existence","Faerie Guidemother, Rakdos Carnarium, Clawing Torment, Cryogen Relic, Pristine Talisman, Kingpin's Pet, Gitaxian Probe, Desecrator Hag, Village Rites, Meeting of Minds, Titan's Grave, Treasure Cruise, Renegade Freighter, Vault Skirge, Merfolk Looter, Pillory of the Sleepless, Carrion Feeder, Carrier Thrall, Nested Shambler, Plagued Rusalka, Gift of Orzhova"
