"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"23","5","Green/Blue","GU Midrange Combo","Creatures","19","4","17","2.35","Misty Rainforest, Green Sun's Zenith, Nadu, Winged Wisdom, Icetill Explorer, Sylvan Caryatid, Breeding Pool, Badgermole Cub, The One Ring, Elvish Mystic, Ouroboroid, Ancestral Recall, Oko, Thief of Crowns, Verdant Catacombs, Llanowar Elves, Hexdrinker, Tropical Island, Fanatic of Rhonas, Gaea's Cradle, Scythecat Cub, Noble Hierarch, Sentinel of the Nameless City, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Questing Beast, Birds of Paradise, Bristly Bill, Spine Sower, Lush Portico, Six, Wistfulness, Tireless Tracker, Delighted Halfling","Alpha Deathclaw, Survival of the Fittest, Deathrite Shaman, Paradoxical Outcome, Keen-Eyed Curator, Walking Ballista, Haywire Mite, Skycoach Conductor, Esika's Chariot, Town Greeter, Basking Rootwalla, Memory Lapse, Omnath, Locus of Creation, Baloth Prime, Flow State, Vaultborn Tyrant"
"23","6","Black/Red","BR Sneak and Show","Spells","7","16","17","2.78","Seasoned Pyromancer, Raucous Theater, Liliana of the Veil, Grief, Badlands, Fatal Push, Sheoldred's Edict, Troll of Khazad-dûm, Collective Brutality, Snuff Out, Sheoldred, the Apocalypse, Carnage Interpreter, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Wooded Foothills, Blooming Marsh, Necromancy, Bone Shards, Mind Twist, Demonic Tutor, Underground Mortuary, Infernal Grasp, Blazemire Verge, Hymn to Tourach, Archon of Cruelty, Bayou, Animate Dead, Emperor of Bones, Life // Death, Sneak Attack, Indatha Triome, Mox Ruby, Exhume","Ephemerate, Dark Confidant, Shadowy Backstreet, Krang, Utrom Warlord, Forth Eorlingas!, Lurrus of the Dream-Den, Unearth, Bloodbraid Challenger, Palantír of Orthanc, Emrakul, the Aeons Torn, Burst Lightning, Chain of Smog, Anger, Goblin Bombardment"
"23","7","Black/Blue","BU Reanimator","Spells","7","16","17","2.74","Ponder, Tundra, Ancient Tomb, Creeping Tar Pit, Entomb, Concealed Courtyard, Baleful Strix, Subtlety, Stern Scolding, Bazaar of Baghdad, Swamp, Swamp, Swamp, Swamp, Kavaero, Mind-Bitten, Daze, Mana Drain, Bitter Triumph, Jace, the Mind Sculptor, Botanical Sanctum, Force of Will, Shallow Grave, Reanimate, Recurring Nightmare, Atraxa, Grand Unifier, Force of Negation, Preordain, Abhorrent Oculus, Island, Island, Island, Island, Sink into Stupor, Counterspell, Mox Sapphire, Urborg, Tomb of Yawgmoth, Deep-Cavern Bat, Shelldock Isle, Griselbrand, Watery Grave","Sedgemoor Witch, Woodfall Primus, Wrath of God, Formidable Speaker, Vindicate, Shifting Woodland, Yavimaya, Cradle of Growth, Pillage the Bog, Show and Tell, The Mightstone and Weakstone, Thundertrap Trainer, Dauthi Voidwalker, Thieving Skydiver"
"23","8","Red/White","RW Aggro","Humans, Creatures","16","7","17","2.35","Parallax Wave, Inti, Seneschal of the Sun, Umezawa's Jitte, Fear of Missing Out, Sear, Ajani, Nacatl Pariah, Suplex, Phlage, Titan of Fire's Fury, Lightning Bolt, Sacred Foundry, Robber of the Rich, Giver of Runes, Karakas, Mother of Runes, Arena of Glory, Pyrogoyf, Generous Plunderer, Tersa Lightshatter, Gau, Feral Youth, Elegant Parlor, Laelia, the Blade Reforged, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Swords to Plowshares, Ocelot Pride, Plains, Plains, Plateau, Luminarch Aspirant, Headliner Scarlett, Elspeth, Storm Slayer, Sunbaked Canyon, Screaming Nemesis","Appa, Steadfast Guardian, Dragon's Rage Channeler, Staff of the Storyteller, Sevinne's Reclamation, Bleachbone Verge, Lion Sash, Vibrance, Zirda, the Dawnwaker, Mana Tithe, Fireblast, Council's Judgment, Desecrex, Gift of Servitude, Voldaren Epicure, Oath of Druids, Thornspire Verge, Tarfire"
"24","1","Black/White","BW Aristocrats","Humans","14","9","17","2.43","Metamorphosis Fanatic, Mox Jet, Lingering Souls, Grief, Multiversal Passage, Cut Down, Shadowy Backstreet, Sheoldred's Edict, Ancient Tomb, Sedgemoor Witch, Bleachbone Verge, Concealed Courtyard, Sheoldred, the Apocalypse, Tidehollow Sculler, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Black Widow, Super Spy, Mother of Runes, Raffine's Tower, Godless Shrine, Barrowgoyf, Mind Twist, Overlord of the Mistmoors, Mana Tithe, Enduring Innocence, Hymn to Tourach, Moonshadow, Toxic Deluge, Guide of Souls, Super Shredder, Animate Dead, Scrubland, Deep-Cavern Bat, Indatha Triome","Appa, Steadfast Guardian, Nettlecyst, Brightglass Gearhulk, Iron-Shield Elf, Bolas's Citadel, Lotus Petal, Walking Ballista, Crabomination, Haywire Mite, Burst Lightning, Desecrex, Gift of Servitude, Emeritus of Truce, Sandstorm Salvager"
"24","2","Red/White","RW Aggro","Humans, Creatures","17","6","17","2.30","Savai Triome, Palace Jailer, Umezawa's Jitte, Ajani, Nacatl Pariah, Windswept Heath, Stoneforge Mystic, Sacred Foundry, Giver of Runes, Get Lost, Karakas, Phelia, Exuberant Shepherd, Skullclamp, Cathar Commando, Elite Spellbinder, Abandoned Air Temple, Securitron Squadron, Elegant Parlor, Sanguine Evangelist, Council's Judgment, Voice of Victory, Flickerwisp, Ocelot Pride, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Makdee and Itla, Skysnarers, Arid Mesa, Luminarch Aspirant, Figure of Destiny, Sage of the Skies, Strip Mine, Broadside Bombardiers, Reprieve, Elspeth, Storm Slayer","Fabled Passage, Sevinne's Reclamation, Erode, Winds of Abandon, Lion Sash, Nissa, Who Shakes the World, Ursine Monstrosity, Talisman of Conviction, Savannah, Zirda, the Dawnwaker, Generous Plunderer, Arwen, Mortal Queen, Basking Rootwalla, Flow State"
"24","3","Blue/White","UW Control","Artifacts, Spells","3","20","17","2.48","Talisman of Progress, Tundra, Fractured Identity, Balance, Snapcaster Mage, Hullbreacher, Brainstorm, Black Lotus, Portable Hole, Occult Epiphany, Mana Vault, Jace, the Mind Sculptor, Celestial Colonnade, Miscalculation, Seachrome Coast, Narset, Parter of Veils, Preordain, Teferi, Time Raveler, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Loran of the Third Path, Memory Lapse, Plains, Plains, Mystic Confluence, Mox Sapphire, Remand, Shorikai, Genesis Engine, Teferi, Hero of Dominaria, Sunfall","Coalition Relic, Ephemerate, Chandra, Torch of Defiance, Stomping Ground, Sword of the Meek, Together as One, Phyrexian Metamorph, Kolaghan's Command, Talisman of Dominance, Lavaspur Boots, Shifting Woodland, Talisman of Curiosity, Yavimaya, Cradle of Growth, Expedition Map, Phantasmal Image, Impractical Joke, Eagles of the North, Batroc the Leaper, Sunbaked Canyon"
"24","4","Red/Blue","RU Artifacts","Artifacts","7","16","17","3.61","Prismatic Vista, Everflowing Chalice, Tinker, Sewer-veillance Cam, Paradoxical Outcome, Urza's Saga, Pinnacle Emissary, Triplicate Titan, The Wondrous Wasp, Blackcleave Cliffs, Ugin, Eye of the Storms, Sol Ring, Basalt Monolith, Ketria Triome, Pentad Prism, Pyrogoyf, Currency Converter, Dack Fayden, Mountain, Mountain, Mountain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Relic of Sauron, Mishra's Workshop, Fable of the Mirror-Breaker, The Mightstone and Weakstone, Myr Battlesphere, Emry, Lurker of the Loch, Blightsteel Colossus, Memory Jar, Lion's Eye Diamond, Chromatic Star","Seasoned Pyromancer, Fire Covenant, Traumatic Critique, Wrenn and Six, Oliphaunt, Emeritus of Ideation, The Legend of Roku, Carnage Interpreter, Melded Moxite, Emrakul, the Aeons Torn, Tersa Lightshatter, Through the Breach, Hedge Maze, Voldaren Epicure, Goblin Bombardment, Galvanic Discharge, Screaming Nemesis"
"24","5","Green/Blue","GU Midrange Combo","Druids, Creatures","19","4","17","2.09","Nadu, Winged Wisdom, Icetill Explorer, Sylvan Caryatid, Breeding Pool, Horizon Canopy, Badgermole Cub, Mana Crypt, Elvish Mystic, Formidable Speaker, Oko, Thief of Crowns, Llanowar Elves, Hexdrinker, Tropical Island, Fanatic of Rhonas, Gaea's Cradle, Botanical Sanctum, Springheart Nantuko, Natural Order, Scythecat Cub, Razorverge Thicket, Noble Hierarch, Sentinel of the Nameless City, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Boseiju, Who Endures, Birds of Paradise, Bristly Bill, Spine Sower, Six, Fastbond, Tireless Tracker, Uro, Titan of Nature's Wrath, Delighted Halfling","Ponder, Avacyn's Pilgrim, Displacer Kitten, Survival of the Fittest, Deathrite Shaman, Mutagen Man, Living Ooze, Figure of Fable, Force of Vigor, Tear Asunder, Tamiyo, Collector of Tales, Tendrils of Agony, Blazemire Verge, Generous Ent, Time Warp, Thornspire Verge"
"24","6","Black/Blue","BU Tempo","Spells","8","15","17","2.43","Badlands, Lutri, the Spellchaser, Lose Focus, Gitaxian Probe, Baleful Strix, Inquisition of Kozilek, Bloodchief's Thirst, Blood Crypt, Underground Sea, Consider, Astrologian's Planisphere, Swamp, Swamp, Quantum Riddler, Treasure Cruise, Mana Drain, Night's Whisper, Thought Scour, Harvester of Misery, Mountain, Faerie Mastermind, Abhorrent Oculus, Island, Island, Island, Island, Island, Island, Island, Proft's Eidetic Memory, Scalding Tarn, Marsh Flats, Otawara, Soaring City, Thoughtseize, Vampiric Tutor, City of Traitors, Dauthi Voidwalker, Thieving Skydiver, Kaito, Bane of Nightmares, Dismember","Twilight Diviner, Tezzeret, Cruel Captain, Squee, Goblin Nabob, Michelangelo, Weirdness to 11, Urza's Bauble, Pest Infestation, Loot, the Pathfinder, Bone Shards, Retrofitter Foundry, Commercial District, Questing Beast, Jennifer Walters, Emeritus of Abundance, Chain of Smog, Anger"
"24","7","Red/Blue","RU Combo","Spells","3","20","17","2.61","Gush, Frantic Search, Steam Vents, Tamiyo, Inquisitive Student, Grim Monolith, Echo of Eons, Stern Scolding, Fiery Confluence, Faithless Looting, Brain Freeze, Chain Lightning, Manamorphose, Hexing Squelcher, Delayed Blast Fireball, Copperline Gorge, Mountain, Mountain, Mountain, Mountain, Wheel of Fortune, Saheeli, Sublime Artificer, Unholy Heat, Island, Island, Island, Island, Island, Volcanic Island, Expressive Iteration, Raugrin Triome, Time Spiral, Counterspell, Pyrokinesis, Starting Town, Thundering Falls, Spirebluff Canal, Tarfire, Flooded Strand, Third Path Iconoclast, Mystical Tutor","Inti, Seneschal of the Sun, Fear of Missing Out, Orcish Lumberjack, Smuggler's Copter, Cloak and Dagger, Entwined, Upheaval, Anje's Ravager, Hogaak, Arisen Necropolis, Forensic Gadgeteer, Fireblast, Otharri, Suns' Glory, No More Lies, Serra Paragon, Headliner Scarlett"
"24","8","Black/Green/Blue","BGU Sneak and Show","Spells","7","16","17","3.17","Wasteland, Liliana of the Veil, Grist, the Hunger Tide, Collective Brutality, Worldspine Wurm, Entomb, Woodfall Primus, Duress, Minsc & Boo, Timeless Heroes, Flash, Bazaar of Baghdad, Swamp, Swamp, Swamp, Swamp, Corpse Dance, Wooded Foothills, Waterlogged Grove, Mox Pearl, Underground Mortuary, Pillage the Bog, Overgrown Tomb, Shallow Grave, Atraxa, Grand Unifier, Forest, Forest, Mana Leak, Emperor of Bones, Mana Confluence, Malevolent Rumble, Life // Death, Leovold, Emissary of Trest, Spell Pierce, Urborg, Tomb of Yawgmoth, Psychic Frog, Vaultborn Tyrant, Polluted Delta, Exhume, Watery Grave, Zagoth Triome","Zuran Orb, Green Sun's Zenith, Ouroboroid, Vengevine, Wishclaw Talisman, Vicious Rivalry, Sylvan Safekeeper, Mind Stone, Oath of Druids, Channel, Wistfulness"
"25","1","Blue/White","UW Control","Spells, Humans","8","15","17","2.83","Displacer Kitten, Tezzeret, Cruel Captain, Lose Focus, Prismatic Ending, Hullbreacher, Wrath of God, Jace, Vryn's Prodigy, Raffine's Tower, Celestial Colonnade, Mana Tithe, Razorverge Thicket, Force of Will, Seachrome Coast, Preordain, Council's Judgment, Teferi, Time Raveler, Abhorrent Oculus, Island, Island, Island, Island, Island, Island, Island, Loran of the Third Path, Memory Lapse, Plains, Plains, Plains, Plains, Jennifer Walters, Thraben Inspector, Spell Pierce, Time Warp, Solitude, Shorikai, Genesis Engine, No More Lies, Hallowed Fountain, Teferi, Hero of Dominaria, Shelldock Isle","Undercity Sewers, Ephemerate, Cut Down, Shadowy Backstreet, Sedgemoor Witch, Triplicate Titan, Vindicate, Godless Shrine, Tendrils of Agony, Night's Whisper, Mine Collapse, Shadowspear, Infernal Grasp, Sage of the Skies, Mana Confluence, Watery Grave"
"25","2","Blue","U Artifacts","Artifacts","4","19","17","2.74","Nettlecyst, Raucous Theater, Steam Vents, Urza's Bauble, Tamiyo, Inquisitive Student, Sword of the Meek, Ancient Tomb, Paradoxical Outcome, Portal to Phyrexia, Lotus Petal, Manifold Key, Aether Spellbomb, Talisman of Dominance, Ugin, Eye of the Storms, Pentad Prism, Kappa Cannoneer, Mox Pearl, Expedition Map, Blazemire Verge, Coveted Jewel, Retrofitter Foundry, Island, Island, Island, Island, Island, Island, Island, Island, Forest, Relic of Sauron, Mishra's Workshop, Plains, The Mightstone and Weakstone, Emry, Lurker of the Loch, Tolarian Academy, Urza, Lord High Artificer, Chrome Mox, Bloodstained Mire, Chromatic Star","Coalition Relic, Together as One, Echo of Eons, Yawgmoth's Will, Brain Freeze, Unearth, Doomsday, Skycoach Conductor, Proft's Eidetic Memory, Super Shredder, Goblin Engineer, Sneak Attack, Ledger Shredder, Serra Paragon, Vampiric Tutor"
"25","3","Black/Green","BG Graveyard","Black/Green","12","11","17","2.26","Alpha Deathclaw, Grist, the Hunger Tide, Sylvan Caryatid, Imperial Seal, Mana Crypt, Duress, Sheoldred, the Apocalypse, Elvish Mystic, Bazaar of Baghdad, Swamp, Swamp, Swamp, Formidable Speaker, Necromancy, Natural Order, Yavimaya, Cradle of Growth, Pillage the Bog, Overgrown Tomb, Noble Hierarch, Town Greeter, Mountain, Recurring Nightmare, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Wastewood Verge, Ignoble Hierarch, Malevolent Rumble, Marsh Flats, Urborg, Tomb of Yawgmoth, Six, Deep-Cavern Bat, Mox Ruby, Thoughtseize, Delighted Halfling, Zagoth Triome","Twilight Diviner, Iron-Shield Elf, Bloodchief's Thirst, Mutagen Man, Living Ooze, Force of Vigor, Moonshadow, Concealing Curtains, Sanguine Evangelist, Sylvan Safekeeper, Agatha's Soul Cauldron, Myr Battlesphere, Lightning Greaves, Channel, Leovold, Emissary of Trest, Batroc the Leaper"
"25","4","Black/Blue","BU Sneak and Show","Spells","8","15","17","2.70","Grief, Troll of Khazad-dûm, Collective Brutality, Creeping Tar Pit, Entomb, Baleful Strix, Flash, Black Lotus, Dark Ritual, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Corpse Dance, Crabomination, Bone Shards, Barrowgoyf, Bitter Triumph, Demonic Tutor, Xander's Lounge, Hymn to Tourach, Island, Show and Tell, Animate Dead, Scalding Tarn, Emperor of Bones, Life // Death, Remand, Psychic Frog, Griselbrand, Ziatora's Proving Ground, Dismember","Fire Covenant, Squee, Goblin Nabob, Gitaxian Probe, Dark Confidant, Concealed Courtyard, Brainstorm, Master of Death, Stern Scolding, Faithless Looting, Bloodtithe Harvester, Kolaghan's Command, Tidehollow Sculler, Kavaero, Mind-Bitten, Palantír of Orthanc, Currency Converter, Wheel of Fortune, Expressive Iteration, Starting Town"
"25","5","Red/White","RW Stompy","Humans, Creatures","17","6","17","2.57","Witch Enchanter, Wasteland, Parallax Wave, Inti, Seneschal of the Sun, Ajani, Nacatl Pariah, Forth Eorlingas!, Adeline, Resplendent Cathar, Minsc & Boo, Timeless Heroes, Lightning Bolt, Sacred Foundry, Giver of Runes, Riverpyre Verge, Karakas, Jacked Rabbit, Phelia, Exuberant Shepherd, Elite Spellbinder, Generous Plunderer, Elegant Parlor, Laelia, the Blade Reforged, Mountain, Mountain, Mountain, Guide of Souls, Commercial District, Ocelot Pride, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Makdee and Itla, Skysnarers, Path to Exile, Ivora, Insatiable Heir, Broadside Bombardiers, Eagles of the North, Elspeth, Storm Slayer, Sunbaked Canyon, Screaming Nemesis","Appa, Steadfast Guardian, Mole Man, Moloid Master, Orcish Lumberjack, Lurrus of the Dream-Den, Carnage Interpreter, Figure of Fable, Portable Hole, Talisman of Conviction, Overlord of the Mistmoors, Harvester of Misery, Flickerwisp, Leyline Binding, Chain of Smog, Goblin Bombardment, Third Path Iconoclast"
"25","6","Blue/White","UW Control","Spells","6","17","17","2.57","Stormchaser's Talent, Ponder, The Wandering Emperor, Sensei's Divining Top, Wan Shi Tong, Librarian, Snapcaster Mage, Spara's Headquarters, Subtlety, Spellseeker, Winds of Abandon, Astrologian's Planisphere, Get Lost, Wan Shi Tong, All-Knowing, Occult Epiphany, Mana Drain, Jace, the Mind Sculptor, Miscalculation, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Brazen Borrower, Raugrin Triome, Timetwister, Meticulous Archive, Mystic Confluence, Time Walk, Polluted Delta, Oust, Reprieve, Sunfall","Karn, Scion of Urza, Brightglass Gearhulk, Gush, Emeritus of Ideation, Tinker, Sewer-veillance Cam, Krang, Utrom Warlord, Kaldra Compleat, Containment Priest, Vicious Rivalry, Arwen, Mortal Queen, Dack Fayden, Phantasmal Image, Volcanic Island, Lush Portico, Spirebluff Canal, Thieving Skydiver, Mystical Tutor"
"25","7","Green/Red","GR Burn","Spells","10","13","17","2.52","Chandra, Torch of Defiance, Stomping Ground, Multiversal Passage, Taiga, Fear of Missing Out, Sear, Suplex, Ragavan, Nimble Pilferer, Mox Emerald, Fiery Confluence, Magda, Brazen Outlaw, Robber of the Rich, Black Widow, Super Spy, Arena of Glory, Skullclamp, Etali, Primal Conqueror, Firebolt, Pyrogoyf, Melded Moxite, Chain Lightning, Manamorphose, Tersa Lightshatter, Fireblast, Gau, Feral Youth, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Pyrokinesis, Strip Mine, Blazing Rootwalla, Jetmir's Garden","Phyrexian Dragon Engine, Soul-Guide Lantern, Horizon Canopy, Bleachbone Verge, Walking Ballista, Lion Sash, Mother of Runes, Lavaspur Boots, Aang's Iceberg, Ursine Monstrosity, Abandoned Air Temple, Otharri, Suns' Glory, Glimmer Lens, Omnath, Locus of Creation, Night Nurse, Healer of Heroes, Unexpectedly Absent"
"25","8","Green/Blue","GU Midrange Combo","Creatures","17","6","17","3.09","Avacyn's Pilgrim, Green Sun's Zenith, Icetill Explorer, Pest Infestation, Worldspine Wurm, Windswept Heath, Badgermole Cub, Woodfall Primus, Eternal Witness, Ouroboroid, The Wondrous Wasp, Oko, Thief of Crowns, Hexdrinker, Ketria Triome, Savannah, Waterlogged Grove, Tropical Island, Shifting Woodland, Gaea's Cradle, Botanical Sanctum, Esika's Chariot, Scythecat Cub, Sentinel of the Nameless City, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Boseiju, Who Endures, Endurance, Once Upon a Time, Titania, Protector of Argoth, Bristly Bill, Spine Sower, Fastbond, Satyr Wayfinder, Sandstorm Salvager, Uro, Titan of Nature's Wrath","Wrenn and Six, Tishana's Tidebinder, Fallen Shinobi, Jace, Wielder of Mysteries, Vibrance, Treasure Cruise, Territorial Kavu, Wishclaw Talisman, Basking Rootwalla, Bayou, Emeritus of Truce, Thornspire Verge, Memory Jar"
"26","1","Green/Red/White","GRW Stompy","Humans","10","13","17","2.65","Avacyn's Pilgrim, Parallax Wave, The Wandering Emperor, Wrenn and Six, Multiversal Passage, Taiga, Sear, Windswept Heath, Prismatic Ending, Forth Eorlingas!, Stoneforge Mystic, Minsc & Boo, Timeless Heroes, Inspiring Vantage, Get Lost, Mother of Runes, Hexdrinker, Bloodbraid Challenger, Chain Lightning, Okoye, Mighty and Adored, Razorverge Thicket, Abandoned Air Temple, Mountain, Forest, Leyline Binding, Plains, Plains, Plains, Plains, Plains, Plateau, Jennifer Walters, Luminarch Aspirant, Lush Portico, Bonecrusher Giant, Reprieve, City of Traitors, Mox Diamond, Elspeth, Storm Slayer, Ziatora's Proving Ground, Fury","Sevinne's Reclamation, Bleachbone Verge, Kolaghan's Command, Cori-Steel Cutter, Vicious Rivalry, Delayed Blast Fireball, Fireblast, Super Shredder, Scrubland, Channel, Baloth Prime, Sunfall"
"26","2","Blue","U Artifacts","Artifacts, Spells","3","20","17","3.04","Thassa's Oracle, Sword of the Meek, Grim Monolith, Echo of Eons, Tinker, Snapcaster Mage, Bolas's Citadel, Paradoxical Outcome, Phyrexian Metamorph, Manifold Key, Talisman of Dominance, Swamp, Ugin, Eye of the Storms, Pentad Prism, Mana Vault, Mana Drain, Upheaval, Jace, the Mind Sculptor, Retrofitter Foundry, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Mishra's Workshop, Mana Leak, Timetwister, Time Spiral, Remand, Chrome Mox, Polluted Delta","Lutri, the Spellchaser, Together as One, Yawgmoth's Will, Baleful Strix, Jace, Wielder of Mysteries, Force of Vigor, Aang's Iceberg, Tendrils of Agony, Death-Greeter's Champion, Wishclaw Talisman, Talisman of Curiosity, Expedition Map, Legion Extruder, Thundertrap Trainer, Urborg, Tomb of Yawgmoth, Six, Time Warp, Anger, Memory Jar, Batroc the Leaper"
"26","3","Black/Blue/White","BUW Control","Spells","5","18","17","2.87","Tundra, Fractured Identity, Balance, Palace Jailer, Creeping Tar Pit, Wan Shi Tong, Librarian, Concealed Courtyard, Spara's Headquarters, Wrath of God, Sheoldred, the Apocalypse, The One Ring, Stern Scolding, Swamp, Karakas, Treasure Cruise, Raffine's Tower, Bitter Triumph, Celestial Colonnade, Infernal Grasp, Reanimate, Darkslick Shores, Preordain, Council's Judgment, Teferi, Time Raveler, Toxic Deluge, Damn, Island, Island, Plains, Plains, Plains, Aang, Swift Savior, Counterspell, Meticulous Archive, Path to Exile, Orcish Bowmasters, No More Lies, Indatha Triome, Teferi, Hero of Dominaria, Watery Grave","Appa, Steadfast Guardian, Woodfall Primus, Keen-Eyed Curator, Fallen Shinobi, Black Widow, Super Spy, The Wondrous Wasp, Ursine Monstrosity, Night's Whisper, Harvester of Misery, Blazing Rootwalla, Unexpectedly Absent"
"26","4","Black/Red/Blue","BRU Sneak and Show","Spells","7","16","17","3.17","Undercity Sewers, Fabled Passage, Imperial Seal, Steam Vents, Oliphaunt, Lose Focus, Hullbreacher, Brainstorm, Ragavan, Nimble Pilferer, Brain Freeze, Underground Sea, Dark Ritual, Swamp, Swamp, Swamp, Quantum Riddler, Cabal Ritual, Kavaero, Mind-Bitten, Lórien Revealed, Xander's Lounge, Thought Scour, Manamorphose, Emrakul, the Aeons Torn, Force of Will, Wheel of Fortune, Atraxa, Grand Unifier, Island, Island, Island, Island, Island, Forest, Forest, Show and Tell, Animate Dead, Thundering Falls, Spirebluff Canal, Thoughtseize, Lion's Eye Diamond, Mystical Tutor","Everflowing Chalice, Survival of the Fittest, Sheoldred's Edict, Vibrance, Detective's Phoenix, Crabomination, Cathar Commando, Zirda, the Dawnwaker, Mine Collapse, Hogaak, Arisen Necropolis, Moonshadow, Concealing Curtains, Life // Death, Chain of Smog, Kaito, Bane of Nightmares"
"26","5","Black/Red","BR Sneak and Show","Black/Red","13","10","17","2.78","Metamorphosis Fanatic, Prismatic Vista, Mox Jet, Wasteland, Grief, Stomping Ground, Inti, Seneschal of the Sun, Collective Brutality, Fiery Confluence, Faithless Looting, Bloodtithe Harvester, Swamp, Swamp, Swamp, Blackcleave Cliffs, Gut, True Soul Zealot, Necromancy, Sol Ring, Etali, Primal Conqueror, Blazemire Verge, Tersa Lightshatter, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Unholy Heat, Commercial District, Through the Breach, Emperor of Bones, Voldaren Epicure, Broadside Bombardiers, Sneak Attack, Dauthi Voidwalker, Headliner Scarlett, Screaming Nemesis","Chandra, Torch of Defiance, Caustic Bronco, Urza's Bauble, Erode, Magda, Brazen Outlaw, Robber of the Rich, Triplicate Titan, Basalt Monolith, Melded Moxite, Pillage the Bog, Hexing Squelcher, Pyrokinesis, Sandstorm Salvager, Goblin Bombardment, Tarfire, Flooded Strand"
"26","6","Black/White","BW Aristocrats","Artifacts, Humans, Creatures","16","7","17","2.13","Witch Enchanter, Lingering Souls, Staff of the Storyteller, Umezawa's Jitte, Ajani, Nacatl Pariah, Adeline, Resplendent Cathar, Lurrus of the Dream-Den, Lion Sash, Jacked Rabbit, Portable Hole, Skullclamp, Verdant Catacombs, Godless Shrine, Mox Pearl, Containment Priest, Elite Spellbinder, Securitron Squadron, Enduring Innocence, Guide of Souls, Ocelot Pride, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Arid Mesa, Thraben Inspector, Sage of the Skies, Marsh Flats, Solitude, Deep-Cavern Bat, Oust","Liliana of the Veil, Duress, Bloodchief's Thirst, Carnage Interpreter, Figure of Fable, Mishra's Bauble, Cloak and Dagger, Entwined, Overlord of the Balemurk, Barrowgoyf, Gaea's Cradle, Sentinel of the Nameless City, Flickerwisp, Boseiju, Who Endures, Wastewood Verge, Mana Confluence, Guardian Scalelord, Emeritus of Abundance, Eagles of the North"
"26","7","Red/Blue","RU Artifacts","Artifacts","10","13","17","2.52","Coalition Relic, Vivi Ornitier, Displacer Kitten, Talisman of Creativity, Library of Alexandria, Mana Crypt, Mole Man, Moloid Master, Subtlety, Malcolm, Alluring Scoundrel, Walking Ballista, Consider, Astrologian's Planisphere, Wooded Foothills, Talisman of Conviction, Tropical Island, Dack Fayden, Mountain, Mountain, Mountain, Mountain, Saheeli, Sublime Artificer, Force of Negation, Island, Island, Island, Relic of Sauron, Proft's Eidetic Memory, Goblin Engineer, Myr Battlesphere, Volcanic Island, Expressive Iteration, Raugrin Triome, Hedge Maze, Emry, Lurker of the Loch, Tolarian Academy, Thornspire Verge, Otawara, Soaring City, Galvanic Discharge, Third Path Iconoclast, Shelldock Isle","Seasoned Pyromancer, Squee, Goblin Nabob, Gush, Krang, Utrom Warlord, Eternal Witness, Orcish Lumberjack, Lavaspur Boots, Anje's Ravager, Abhorrent Oculus, Phantasmal Image, Makdee and Itla, Skysnarers, Desecrex, Gift of Servitude"
